date_id,date_id,Biomass,Grid emission factor,Hard Coal,Hydro,Lignite,Natural Gas,Nuclear,Other,Pumped storage generation,Solar,Conventional,Total electricity demand,Total grid emissions,Wind offshore,Wind onshore,Total Renewables,Total Conventional,Renewable share,Conventional share
2023-08-06T12:00:00,2023-08-06T12:00:00,4.362,205.232,1.288,2.617,3.71,4.457,0,2.683,0.028,19.718,12.166,53.787,9532.048,0.735,7.925,35.357,12.166,74.39976432,25.60023568
2023-08-06T13:00:00,2023-08-06T13:00:00,4.329,204.98,1.356,2.626,3.71,4.433,0,2.694,0.018,19.376,12.211,53.663,9594.469,0.989,8.364,35.684,12.211,74.50464558,25.49535442
2023-08-06T14:00:00,2023-08-06T14:00:00,4.3,205.678,1.423,2.548,3.727,4.435,0,2.685,0.015,17.862,12.285,52.33,9660.733,1.246,9.819,35.775,12.285,74.43820225,25.56179775
2023-08-06T15:00:00,2023-08-06T15:00:00,4.3,206.511,1.507,2.547,3.722,4.372,0,2.668,0.006,15.55,12.275,51.467,9669.262,1.343,11.922,35.662,12.275,74.39347477,25.60652523
2023-08-06T16:00:00,2023-08-06T16:00:00,4.336,214.909,1.499,2.557,3.724,4.434,0,2.657,0.008,12.117,12.322,51.466,9682.233,1.436,13.374,33.82,12.322,73.29547917,26.70452083
2023-08-06T17:00:00,2023-08-06T17:00:00,4.388,224.797,1.497,2.578,3.722,4.532,0,2.659,0.043,8.51,12.453,51.165,9734.49,1.629,14.791,31.896,12.453,71.92044916,28.07955084
2023-08-06T18:00:00,2023-08-06T18:00:00,4.558,234.748,1.397,2.593,3.922,4.49,0,2.661,1.106,4.836,13.575,47.603,9842.479,1.856,15.575,29.418,13.576,68.42350095,31.57649905
2023-08-06T19:00:00,2023-08-06T19:00:00,4.654,258.49,1.402,2.47,4.361,4.571,0,2.667,0.999,1.984,14,48.465,10370.193,2.41,15.638,27.156,14,65.98308874,34.01691126
2023-08-06T20:00:00,2023-08-06T20:00:00,4.706,256.302,1.42,2.44,4.265,4.564,0,2.666,1.749,0.292,14.665,46.909,10278.44,2.76,16.281,26.479,14.664,64.35845709,35.64154291
2023-08-06T21:00:00,2023-08-06T21:00:00,4.718,248.759,1.455,2.474,4.086,4.547,0,2.669,2.286,0.002,15.044,45.089,10110.699,2.649,16.803,26.646,15.043,63.91614095,36.08385905
2023-08-06T22:00:00,2023-08-06T22:00:00,4.661,238.551,1.428,2.477,3.883,4.444,0,2.657,2.591,0,15.003,44.131,9795.667,2.545,17.467,27.15,15.003,64.40822717,35.59177283
2023-08-06T23:00:00,2023-08-06T23:00:00,4.537,235.435,1.411,2.452,3.824,4.416,0,2.656,1.719,0,14.026,43.201,9701.253,2.575,18.719,28.283,14.026,66.84866104,33.15133896
2023-08-07T00:00:00,2023-08-07T00:00:00,4.388,235.932,1.249,2.461,3.797,4.402,0,2.628,0.221,0,12.297,43.08,9481.347,2.911,19.24,29,12.297,70.22301862,29.77698138
2023-08-07T01:00:00,2023-08-07T01:00:00,4.342,223.644,1.216,2.497,3.781,4.382,0,2.62,0.327,0,12.326,42.852,9412.759,3.9,20.141,30.88,12.326,71.47155488,28.52844512
2023-08-07T02:00:00,2023-08-07T02:00:00,4.275,217.213,1.217,2.467,3.771,4.635,0,2.595,0.021,0,12.24,43.715,9501.105,5.062,20.709,32.513,12.239,72.65150161,27.34849839
2023-08-07T03:00:00,2023-08-07T03:00:00,4.258,214.711,1.207,2.516,3.744,4.664,0,2.596,0.07,0,12.28,43.843,9478.413,4.77,21.318,32.862,12.281,72.79533926,27.20466074
2023-08-07T04:00:00,2023-08-07T04:00:00,4.272,212.064,1.211,2.446,3.625,5.319,0,2.595,0.034,0,12.783,45.546,9705.709,4.635,22.356,33.709,12.784,72.50338761,27.49661239
2023-08-07T05:00:00,2023-08-07T05:00:00,4.296,212.386,1.247,2.514,3.865,5.682,0,2.587,0.039,0.012,13.421,47.442,10177.868,4.286,23.959,35.067,13.42,72.32247819,27.67752181
2023-08-07T06:00:00,2023-08-07T06:00:00,4.394,206.349,1.308,2.567,4.143,6.645,0,2.59,1.416,0.527,16.102,51.565,11050.991,4.167,25.954,37.609,16.102,70.02103852,29.97896148
2023-08-07T07:00:00,2023-08-07T07:00:00,4.461,210.381,1.663,2.715,4.646,6.892,0,2.586,2.5,2.63,18.286,55.224,12019.201,2.97,26.107,38.883,18.287,68.01294385,31.98705615
2023-08-07T08:00:00,2023-08-07T08:00:00,4.494,213.867,1.87,2.654,5.121,6.858,0,2.616,1.715,5.832,18.181,59.194,12734.299,1.5,26.938,41.418,18.18,69.49562066,30.50437934
2023-08-07T09:00:00,2023-08-07T09:00:00,4.425,204.94,2.265,2.53,5.152,6.458,0,2.614,0.817,9.606,17.306,61.634,12887.889,1.193,28.055,45.809,17.306,72.58021073,27.41978927
2023-08-07T10:00:00,2023-08-07T10:00:00,4.344,195.364,2.597,2.539,5.077,6.265,0,2.612,0.336,13.56,16.887,64.21,12983.3,1.071,28.36,49.874,16.887,74.70529201,25.29470799
2023-08-07T11:00:00,2023-08-07T11:00:00,4.271,184.224,2.934,2.587,4.939,5.516,0,2.614,0.224,17.27,16.226,65.954,12720.924,1.037,28.276,53.441,16.227,76.70810128,23.29189872
2023-08-07T12:00:00,2023-08-07T12:00:00,4.191,172.424,3.075,2.536,4.476,5.151,0,2.61,0.065,20.393,15.377,67.605,12144.782,0.742,27.968,55.83,15.377,78.40521297,21.59478703
2023-08-07T13:00:00,2023-08-07T13:00:00,4.165,163.98,3.112,2.527,4.326,4.902,0,2.606,0.002,21.812,14.948,66.686,11877.251,0.854,29.001,58.359,14.948,79.60904143,20.39095857
2023-08-07T14:00:00,2023-08-07T14:00:00,4.19,167.86,3.103,2.511,4.314,4.889,0,2.61,0,21.554,14.916,65.153,11850.675,0.825,27.485,56.565,14.916,79.13291644,20.86708356
2023-08-07T15:00:00,2023-08-07T15:00:00,4.195,165.32,2.877,2.497,4.282,4.794,0,2.592,0.004,20.649,14.549,64.333,11542.924,0.864,27.993,56.198,14.549,79.4351704,20.5648296
2023-08-07T16:00:00,2023-08-07T16:00:00,4.229,167.554,2.887,2.514,4.182,4.88,0,2.565,0.02,17.828,14.534,61.763,11448.382,1.053,29.057,54.681,14.534,79.00166149,20.99833851
2023-08-07T17:00:00,2023-08-07T17:00:00,4.269,174.182,2.928,2.519,4.206,4.783,0,2.576,0.171,13.609,14.664,61.233,11475.765,1.319,30.432,52.148,14.664,78.05184697,21.94815303
2023-08-07T18:00:00,2023-08-07T18:00:00,4.33,192.482,3.052,2.469,4.615,5.003,0,2.569,0.69,8.642,15.929,59.8,12131.492,1.88,30.614,47.935,15.929,75.05793561,24.94206439
2023-08-07T19:00:00,2023-08-07T19:00:00,4.476,223.16,3.063,2.626,5.301,5.415,0,2.569,1.828,3.76,18.177,57.536,13099.452,2.325,27.989,41.176,18.176,69.37592667,30.62407333
2023-08-07T20:00:00,2023-08-07T20:00:00,4.549,269.188,3.176,2.392,6.058,6.269,0,2.838,2.315,0.613,20.656,55.117,14627.852,1.858,24.575,33.987,20.656,62.19826876,37.80173124
2023-08-07T21:00:00,2023-08-07T21:00:00,4.506,269.953,3.16,2.342,5.721,6.342,0,2.624,1.539,0.003,19.386,55.263,14168.141,2.373,24.151,33.375,19.386,63.25695116,36.74304884
2023-08-07T22:00:00,2023-08-07T22:00:00,4.453,271.964,3.067,2.368,5.671,6.027,0,2.567,0.908,0,18.24,51.826,13824.564,2.49,23.692,33.003,18.24,64.40489433,35.59510567
2023-08-07T23:00:00,2023-08-07T23:00:00,4.348,273.976,3.007,2.386,5.62,5.579,0,2.573,0.718,0,17.497,49.3,13488.055,2.258,23.341,32.333,17.497,64.88661449,35.11338551
2023-08-08T00:00:00,2023-08-08T00:00:00,4.199,254.785,2.746,2.367,4.54,5.44,0,2.58,0.271,0,15.576,46.265,12041.436,2.671,23.11,32.347,15.577,67.49645272,32.50354728
2023-08-08T01:00:00,2023-08-08T01:00:00,4.157,238.913,2.381,2.395,4.08,5.409,0,2.573,0.083,0,14.526,44.963,11212.342,3.28,23.25,33.082,14.526,69.48832129,30.51167871
2023-08-08T02:00:00,2023-08-08T02:00:00,4.149,236.62,2.236,2.419,4.026,5.402,0,2.581,0.074,0,14.32,45.365,11039.91,3.393,23.056,33.017,14.319,69.75029576,30.24970424
2023-08-08T03:00:00,2023-08-08T03:00:00,4.124,238.722,2.217,2.436,4.028,5.58,0,2.578,0.021,0,14.425,46.882,11114.095,3.296,22.879,32.735,14.424,69.41410971,30.58589029
2023-08-08T04:00:00,2023-08-08T04:00:00,4.155,246.549,2.236,2.441,4.169,5.918,0,2.581,0.027,0,14.93,47.942,11466.159,3.26,22.182,32.038,14.931,68.21094765,31.78905235
2023-08-08T05:00:00,2023-08-08T05:00:00,4.211,269.856,2.278,2.472,5.342,6.605,0,2.588,0.427,0.015,17.241,49.668,13138.176,3.128,21.786,31.612,17.24,64.70973553,35.29026447
2023-08-08T06:00:00,2023-08-08T06:00:00,4.381,273.374,2.352,2.61,6.149,7.274,0,2.594,1.153,0.988,19.522,53.524,14433.197,3.199,21.973,33.151,19.522,62.93736829,37.06263171
2023-08-08T07:00:00,2023-08-08T07:00:00,4.455,255.17,2.392,2.546,6.205,7.506,0,2.587,1.172,5.242,19.861,58.724,14642.081,3.165,21.893,37.301,19.862,65.25374805,34.74625195
2023-08-08T08:00:00,2023-08-08T08:00:00,4.454,220.425,2.404,2.512,5.512,6.728,0,2.574,0.821,12.004,18.038,62.302,13468.259,3.07,21.136,43.176,18.039,70.53173242,29.46826758
2023-08-08T09:00:00,2023-08-08T09:00:00,4.365,180.536,2.429,2.544,4.56,5.639,0,2.559,0.248,19.164,15.436,66.11,11858.602,3.069,21.678,50.82,15.435,76.70364501,23.29635499
2023-08-08T10:00:00,2023-08-08T10:00:00,4.249,164.459,2.393,2.496,4.401,5.662,0,2.565,0.117,24.269,15.138,68.679,11677.092,2.82,22.595,56.429,15.138,78.84779298,21.15220702
2023-08-08T11:00:00,2023-08-08T11:00:00,4.225,153.855,2.4,2.462,4.386,5.163,0,2.572,0.002,27.576,14.523,69.779,11405.334,2.603,23.517,60.383,14.523,80.6117,19.3883
2023-08-08T12:00:00,2023-08-08T12:00:00,4.218,152.492,2.682,2.391,4.332,4.986,0,2.585,0.059,28.751,14.643,70.245,11509.311,2.15,24.175,61.685,14.644,80.8146314,19.1853686
2023-08-08T13:00:00,2023-08-08T13:00:00,4.256,149.417,2.676,2.352,4.149,4.827,0,2.557,0,28.892,14.21,69.288,11180.914,2.16,23.882,61.542,14.209,81.24249185,18.75750815
2023-08-08T14:00:00,2023-08-08T14:00:00,4.255,148.935,2.421,2.3,4.048,4.915,0,2.6,0.085,27.345,14.069,67.816,10924.403,2.432,23.84,60.172,14.069,81.04955483,18.95044517
2023-08-08T15:00:00,2023-08-08T15:00:00,4.251,152.955,2.449,2.219,4.013,4.914,0,2.551,0.104,23.944,14.032,66.019,10879.019,2.799,24.776,57.989,14.031,80.51791169,19.48208831
2023-08-08T16:00:00,2023-08-08T16:00:00,4.317,168.037,2.762,2.246,3.994,5.297,0,2.547,0.145,19.068,14.745,64.255,11326.466,2.223,25.534,53.388,14.745,78.35850469,21.64149531
2023-08-08T17:00:00,2023-08-08T17:00:00,4.293,186.072,2.721,2.29,4.439,5.973,0,2.532,0.277,13.383,15.942,63.79,12111.691,2.967,26.657,49.59,15.942,75.67295367,24.32704633
2023-08-08T18:00:00,2023-08-08T18:00:00,4.395,222.851,2.79,2.358,5.263,6.71,0,2.563,0.809,7.684,18.135,61.175,13507.513,2.834,25.331,42.602,18.135,70.14175873,29.85824127
2023-08-08T19:00:00,2023-08-08T19:00:00,4.502,252.416,2.751,2.343,5.336,7.411,0,2.564,1.377,3.037,19.44,60.148,13932.067,3.45,22.253,35.585,19.439,64.67177959,35.32822041
2023-08-08T20:00:00,2023-08-08T20:00:00,4.621,279.212,3.034,2.339,5.564,7.745,0,2.546,2.025,0.414,20.914,57.473,14568.844,3.826,19.75,30.95,20.914,59.67530464,40.32469536
2023-08-08T21:00:00,2023-08-08T21:00:00,4.637,291.774,3.013,2.338,5.635,7.74,0,2.57,2.253,0.001,21.211,54.73,14661.739,3.639,18.112,28.727,21.211,57.52533141,42.47466859
2023-08-08T22:00:00,2023-08-08T22:00:00,4.58,294.264,2.694,2.343,5.484,7.756,0,2.564,1.897,0,20.396,51.789,14227.807,3.906,16.809,27.638,20.395,57.53960819,42.46039181
2023-08-08T23:00:00,2023-08-08T23:00:00,4.449,307.622,2.605,2.285,5.811,7.152,0,2.562,0.686,0,18.817,49.944,14172.331,3.666,16.798,27.198,18.816,59.10809754,40.89190246
2023-08-09T00:00:00,2023-08-09T00:00:00,4.265,310.592,2.065,2.31,5.75,7.21,0,2.472,0.125,0,17.623,47.596,13533.657,3.307,15.991,25.873,17.622,59.48499828,40.51500172
2023-08-09T01:00:00,2023-08-09T01:00:00,4.24,291.711,1.664,2.422,5.398,6.902,0,2.348,0.019,0,16.331,46.777,12449.49,4.51,15.225,26.397,16.331,61.77916121,38.22083879
2023-08-09T02:00:00,2023-08-09T02:00:00,4.21,279.707,1.68,2.293,4.609,7.03,0,2.349,0.001,0,15.668,46.857,11683.868,4.882,14.724,26.109,15.669,62.49461439,37.50538561
2023-08-09T03:00:00,2023-08-09T03:00:00,4.168,274.876,1.688,2.401,4.188,6.997,0,2.353,0.002,0,15.229,47.325,11224.859,4.894,14.158,25.621,15.228,62.72124165,37.27875835
2023-08-09T04:00:00,2023-08-09T04:00:00,4.216,273.567,1.7,2.433,3.959,6.992,0,2.351,0.021,0,15.024,47.839,10986.016,4.976,13.523,25.148,15.023,62.60237485,37.39762515
2023-08-09T05:00:00,2023-08-09T05:00:00,4.301,285.251,1.748,2.538,4.349,7.38,0,2.349,0.181,0.019,16.008,49.032,11651.951,4.707,13.119,24.684,16.007,60.66206286,39.33793714
2023-08-09T06:00:00,2023-08-09T06:00:00,4.495,289.526,1.838,2.523,4.672,8.143,0,2.361,0.757,0.552,17.771,54.369,12504.921,4.519,12.852,24.941,17.771,58.39342574,41.60657426
2023-08-09T07:00:00,2023-08-09T07:00:00,4.675,280.883,1.895,2.555,4.773,8.537,0,2.373,2.37,2.947,19.949,57.9,12894.314,4.288,10.844,25.309,19.948,55.92284067,44.07715933
2023-08-09T08:00:00,2023-08-09T08:00:00,4.695,275.408,2.134,2.568,4.945,8.148,0,2.377,1.7,7.373,19.304,59.445,13075.899,3.781,9.269,27.686,19.304,58.91891892,41.08108108
2023-08-09T09:00:00,2023-08-09T09:00:00,4.602,257.883,2.264,2.43,4.898,7.968,0,2.379,0.649,12.873,18.158,61.833,13040.427,3.324,8.776,32.005,18.158,63.80200546,36.19799454
2023-08-09T10:00:00,2023-08-09T10:00:00,4.455,234.138,2.244,2.369,4.955,7.489,0,2.351,0.344,18.086,17.384,63.861,12788.182,2.902,9.221,37.033,17.383,68.05535137,31.94464863
2023-08-09T11:00:00,2023-08-09T11:00:00,4.329,221.581,2.219,2.54,5.242,6.995,0,2.364,0.35,22.216,17.17,64.094,12826.121,2.635,8.995,40.715,17.17,70.33773862,29.66226138
2023-08-09T12:00:00,2023-08-09T12:00:00,4.26,210.435,2.311,2.451,5.3,6.54,0,2.398,0.227,25.463,16.776,65.585,12756.703,2.554,9.313,44.041,16.776,72.41560748,27.58439252
2023-08-09T13:00:00,2023-08-09T13:00:00,4.225,198.173,2.395,2.485,4.968,6.445,0,2.371,0.095,27.41,16.274,67.876,12405.398,2.535,9.904,46.559,16.274,74.09959735,25.90040265
2023-08-09T14:00:00,2023-08-09T14:00:00,4.215,200.763,2.412,2.638,4.982,6.279,0,2.37,0.036,26.793,16.079,65.495,12343.04,1.972,10.079,45.697,16.079,73.97209272,26.02790728
2023-08-09T15:00:00,2023-08-09T15:00:00,4.267,221.833,2.451,2.673,5.386,6.613,0,2.372,0.118,22.923,16.94,62.776,12993.978,1.75,10.175,41.788,16.94,71.15515597,28.84484403
2023-08-09T16:00:00,2023-08-09T16:00:00,4.387,251.735,2.724,2.625,5.828,6.783,0,2.369,0.217,18.191,17.92,61.375,13794.699,1.661,10.094,36.958,17.921,67.34452158,32.65547842
2023-08-09T17:00:00,2023-08-09T17:00:00,4.439,284.735,2.91,2.67,6.332,7.54,0,2.373,0.289,13.874,19.444,61.405,14913.836,2.082,9.623,32.688,19.444,62.7023709,37.2976291
2023-08-09T18:00:00,2023-08-09T18:00:00,4.574,326.566,3.339,2.646,6.374,9.327,0,2.374,0.404,8.563,21.819,59.595,16293.337,2.581,8.707,27.071,21.818,55.37237415,44.62762585
2023-08-09T19:00:00,2023-08-09T19:00:00,4.694,370.872,3.509,2.663,6.609,10.913,0,2.375,1.419,3.598,24.826,57.767,17548.675,3.112,6.749,20.816,24.825,45.60811551,54.39188449
2023-08-09T20:00:00,2023-08-09T20:00:00,4.808,401.705,3.493,2.672,6.607,11.647,0,2.397,1.979,0.562,26.123,55.692,17962.353,3.214,5.35,16.606,26.123,38.8635353,61.1364647
2023-08-09T21:00:00,2023-08-09T21:00:00,4.795,410.454,3.288,2.655,6.465,12.112,0,2.544,1.791,0.002,26.201,54.17,18120.055,3.776,4.539,15.767,26.2,37.56999547,62.43000453
2023-08-09T22:00:00,2023-08-09T22:00:00,4.703,419.866,2.7,2.67,6.66,11.186,0,2.579,1.362,0,24.486,51.579,17384.477,3.485,4.279,15.137,24.487,38.20159499,61.79840501
2023-08-09T23:00:00,2023-08-09T23:00:00,4.574,431.069,2.075,2.707,6.616,10.307,0,2.58,0.262,0,21.841,48.999,16332.601,3.155,4.205,14.641,21.84,40.13322003,59.86677997
2023-08-10T00:00:00,2023-08-10T00:00:00,4.411,439.904,1.829,2.696,6.794,9.357,0,2.531,0.143,0,20.653,46.991,15716.881,2.811,4.154,14.072,20.654,40.5229511,59.4770489
2023-08-10T01:00:00,2023-08-10T01:00:00,4.354,444.431,1.59,2.737,6.706,9.298,0,2.536,0.107,0,20.238,45.285,15395.829,2.54,3.795,13.426,20.237,39.88355167,60.11644833
2023-08-10T02:00:00,2023-08-10T02:00:00,4.336,447.42,1.58,2.782,6.563,8.914,0,2.528,0.087,0,19.672,44.836,15011.046,2.586,3.356,13.06,19.672,39.89979225,60.10020775
2023-08-10T03:00:00,2023-08-10T03:00:00,4.32,456.338,1.597,2.715,6.55,8.602,0,2.529,0.075,0,19.353,44.941,14844.556,2.436,3.024,12.495,19.353,39.23323286,60.76676714
2023-08-10T04:00:00,2023-08-10T04:00:00,4.365,465.893,1.581,2.771,6.765,8.895,0,2.537,0.099,0,19.877,45.287,15231.564,2.279,2.591,12.006,19.877,37.65643133,62.34356867
2023-08-10T05:00:00,2023-08-10T05:00:00,4.425,472.884,1.742,2.718,7.131,9.278,0,2.527,0.207,0.011,20.886,47.923,15953.264,2.063,2.663,11.88,20.885,36.25820235,63.74179765
2023-08-10T06:00:00,2023-08-10T06:00:00,4.598,448.311,2.25,2.603,7.053,10.14,0,2.524,1.232,0.972,23.2,52.047,16761.773,1.974,2.71,12.857,23.199,35.65842024,64.34157976
2023-08-10T07:00:00,2023-08-10T07:00:00,4.699,400.3,2.448,2.684,7.122,10.587,0,2.524,1.787,5.568,24.469,56.442,17245.581,1.798,2.336,17.085,24.468,41.1161649,58.8838351
2023-08-10T08:00:00,2023-08-10T08:00:00,4.684,347.757,2.194,2.588,6.913,9.93,0,2.532,0.848,13.097,22.417,59.881,16460.153,1.559,1.745,23.673,22.417,51.36255153,48.63744847
2023-08-10T09:00:00,2023-08-10T09:00:00,4.569,285.128,2.02,2.615,6.459,8.181,0,2.531,0.359,21.707,19.55,62.012,14878.883,1.185,2.053,32.129,19.55,62.17032063,37.82967937
2023-08-10T10:00:00,2023-08-10T10:00:00,4.466,223.908,1.825,2.674,5.481,6.488,0,2.554,0.163,29.831,16.512,64.646,12757.506,1.043,2.66,40.674,16.511,71.12704381,28.87295619
2023-08-10T11:00:00,2023-08-10T11:00:00,4.405,188.036,1.727,2.619,4.858,5.693,0,2.522,0.118,35.883,14.918,66.51,11556.966,1.113,3.075,47.095,14.918,75.94375373,24.05624627
2023-08-10T12:00:00,2023-08-10T12:00:00,4.323,169.114,1.683,2.729,4.248,5.195,0,2.537,0.048,38.457,13.711,67.003,10620.336,1.086,3.25,49.845,13.711,78.42689911,21.57310089
2023-08-10T13:00:00,2023-08-10T13:00:00,4.312,164.99,1.69,2.685,4.054,5.071,0,2.539,0.025,38.947,13.38,66.838,10354.965,1.026,3.222,50.192,13.379,78.95424014,21.04575986
2023-08-10T14:00:00,2023-08-10T14:00:00,4.315,170.549,1.685,2.724,4.242,5.14,0,2.538,0.057,37.691,13.663,64.986,10589.569,1.231,3.247,49.208,13.662,78.26944489,21.73055511
2023-08-10T15:00:00,2023-08-10T15:00:00,4.329,186.032,1.693,2.74,4.488,5.267,0,2.599,0.078,34.401,14.125,63.81,11023.575,1.144,3.244,45.858,14.125,76.4516613,23.5483387
2023-08-10T16:00:00,2023-08-10T16:00:00,4.43,226.795,1.893,2.641,5.372,5.786,0,2.657,0.148,28.694,15.856,61.341,12519.966,1.051,3.041,39.857,15.856,71.53985605,28.46014395
2023-08-10T17:00:00,2023-08-10T17:00:00,4.515,287.598,2.348,2.641,6.192,6.942,0,2.627,0.243,20.839,18.353,60.474,14367.502,0.946,2.68,31.621,18.352,63.27616913,36.72383087
2023-08-10T18:00:00,2023-08-10T18:00:00,4.661,377.695,3.039,2.629,7.191,10.1,0,2.599,0.545,11.65,23.474,58.972,17684.852,0.97,2.115,22.025,23.474,48.40765731,51.59234269
2023-08-10T19:00:00,2023-08-10T19:00:00,4.789,444.714,3.47,2.695,7.464,12.03,0,2.597,2.019,4.124,27.58,56.991,19383.072,0.811,1.438,13.857,27.58,33.44112749,66.55887251
2023-08-10T20:00:00,2023-08-10T20:00:00,4.828,490.712,3.516,2.598,7.531,12.575,0,2.594,2.251,0.515,28.468,54.828,19783.09,0.664,0.87,9.475,28.467,24.97232618,75.02767382
2023-08-10T21:00:00,2023-08-10T21:00:00,4.801,494.869,3.543,2.641,7.585,12.622,0,2.602,2.666,0.001,29.018,53.078,19904.311,0.688,0.677,8.808,29.018,23.28557077,76.71442923
2023-08-10T22:00:00,2023-08-10T22:00:00,4.691,512.21,3.374,2.549,7.4,12.318,0,2.594,1.207,0,26.893,50.404,19384.423,0.785,0.666,8.691,26.893,24.42389838,75.57610162
2023-08-10T23:00:00,2023-08-10T23:00:00,4.57,525.518,2.959,2.559,7.377,11.215,0,2.552,0.514,0,24.617,48.073,18346.173,0.7,0.672,8.501,24.617,25.66882058,74.33117942
2023-08-11T00:00:00,2023-08-11T00:00:00,4.416,541.733,2.728,2.517,7.339,9.322,0,2.562,0.095,0,22.047,46.382,17104.335,0.742,0.865,8.54,22.046,27.92127117,72.07872883
2023-08-11T01:00:00,2023-08-11T01:00:00,4.337,545.502,2.543,2.429,7.347,8.429,0,2.532,0.099,0,20.949,44.859,16425.911,0.679,1.114,8.559,20.95,29.00471043,70.99528957
2023-08-11T02:00:00,2023-08-11T02:00:00,4.286,543.961,2.527,2.455,7.372,8.134,0,2.518,0.142,0,20.693,43.477,16258.472,0.682,1.292,8.715,20.693,29.63479325,70.36520675
2023-08-11T03:00:00,2023-08-11T03:00:00,4.275,547.115,2.539,2.396,7.376,8.036,0,2.513,0.089,0,20.553,43.968,16212.455,0.562,1.41,8.643,20.553,29.60337032,70.39662968
2023-08-11T04:00:00,2023-08-11T04:00:00,4.354,538.502,2.561,2.526,7.367,8.197,0,2.518,0.09,0,20.733,44.48,16316.21,0.56,1.616,9.056,20.733,30.4004834,69.5995166
2023-08-11T05:00:00,2023-08-11T05:00:00,4.446,523.163,2.609,2.557,7.37,8.819,0,2.512,0.141,0.011,21.452,46.867,16686.268,0.648,2.004,9.666,21.451,31.06340586,68.93659414
2023-08-11T06:00:00,2023-08-11T06:00:00,4.649,475.347,2.9,2.626,7.383,9.048,0,2.52,1.272,0.986,23.122,51.179,17079.862,0.841,2.828,11.93,23.123,34.03417682,65.96582318
2023-08-11T07:00:00,2023-08-11T07:00:00,4.702,415.881,3.049,2.495,7.359,9.143,0,2.522,1.35,5.887,23.422,56.058,17234.543,0.981,3.039,17.104,23.423,42.20396279,57.79603721
2023-08-11T08:00:00,2023-08-11T08:00:00,4.663,346.674,2.61,2.64,7.324,8.477,0,2.52,1.055,14.244,21.986,59.648,16463.246,1.115,2.205,24.867,21.986,53.07450964,46.92549036
2023-08-11T09:00:00,2023-08-11T09:00:00,4.602,284.747,2.296,2.601,6.929,7.407,0,2.541,0.801,23.449,19.973,61.28,15200.669,1.471,1.109,33.232,19.974,62.45912115,37.54087885
2023-08-11T10:00:00,2023-08-11T10:00:00,4.498,224.679,1.906,2.502,5.835,5.77,0,2.499,0.168,31.336,16.179,64.141,12770.342,1.816,1.03,41.182,16.178,71.79567643,28.20432357
2023-08-11T11:00:00,2023-08-11T11:00:00,4.44,193.981,1.75,2.454,5.288,5.487,0,2.517,0.209,36.777,15.252,65.48,11928.137,2.063,1.15,46.884,15.251,75.45505754,24.54494246
2023-08-11T12:00:00,2023-08-11T12:00:00,4.342,175.025,1.658,2.447,4.787,5.348,0,2.522,0.053,40.007,14.369,67.102,11243.068,2.36,1.418,50.574,14.368,77.87564288,22.12435712
2023-08-11T13:00:00,2023-08-11T13:00:00,4.311,166.64,1.592,2.324,4.28,5.306,0,2.516,0.01,40.904,13.704,66.102,10609.983,1.268,1.892,50.699,13.704,78.72148813,21.27851187
2023-08-11T14:00:00,2023-08-11T14:00:00,4.31,168.717,1.569,2.365,4.235,5.164,0,2.502,0.005,39.184,13.475,65.292,10443.995,1.326,2.031,49.216,13.475,78.50568662,21.49431338
2023-08-11T15:00:00,2023-08-11T15:00:00,4.301,178.748,1.638,2.368,4.284,5.298,0,2.5,0.034,35.597,13.755,62.645,10628.399,1.43,2.743,46.439,13.754,77.15016696,22.84983304
2023-08-11T16:00:00,2023-08-11T16:00:00,4.379,213.778,1.724,2.471,5.097,5.529,0,2.507,0.143,29.334,15.001,59.974,11709.882,1.489,2.73,40.403,15,72.92565385,27.07434615
2023-08-11T17:00:00,2023-08-11T17:00:00,4.432,276.704,2.214,2.527,6.204,6.126,0,2.503,0.302,20.902,17.348,59.205,13628.939,1.889,2.523,32.273,17.349,65.0376849,34.9623151
2023-08-11T18:00:00,2023-08-11T18:00:00,4.589,371.566,3.187,2.504,7.048,7.652,0,2.529,1.045,11.267,21.462,57.016,16226.99,1.547,2.017,21.924,21.461,50.53359456,49.46640544
2023-08-11T19:00:00,2023-08-11T19:00:00,4.708,442.917,3.459,2.426,7.21,9.077,0,2.531,2.387,3.787,24.665,55.043,17409.14,1.28,1.554,13.755,24.664,35.80259767,64.19740233
2023-08-11T20:00:00,2023-08-11T20:00:00,4.758,481.035,3.524,2.46,7.272,9.333,0,2.553,2.578,0.437,25.26,52.754,17698.916,1.072,1.81,10.537,25.26,29.43542755,70.56457245
2023-08-11T21:00:00,2023-08-11T21:00:00,4.737,477.421,3.333,2.443,7.281,9.352,0,2.546,2.446,0.001,24.959,51.016,17544.171,0.95,2.656,10.787,24.958,30.17764722,69.82235278
2023-08-11T22:00:00,2023-08-11T22:00:00,4.672,473.278,3.245,2.438,7.266,9.322,0,2.552,1.341,0,23.726,48.668,17446.937,0.737,4.302,12.149,23.726,33.86480836,66.13519164
2023-08-11T23:00:00,2023-08-11T23:00:00,4.576,472.248,2.715,2.348,7.26,8.554,0,2.549,0.405,0,21.483,47.095,16572.542,0.556,5.476,12.956,21.483,37.62013996,62.37986004
